train,stations
train_1,"[Ede-Wageningen, Arnhem Centraal, Dieren, Zutphen, Dieren, Zutphen, Apeldoorn, Amersfoort, Utrecht Centraal, Alphen a/d Rijn, Gouda, Den Haag HS]"
train_2,"[Almere Centrum, Hilversum, Utrecht Centraal, s-Hertogenbosch, Tilburg, Eindhoven, Weert, Roermond, Weert, Roermond, Weert]"
train_3,"[Amersfoort, Apeldoorn, Zutphen, Dieren, Zutphen, Dieren, Zutphen, Deventer, Apeldoorn, Deventer, Apeldoorn, Deventer, Apeldoorn, Amersfoort, Utrecht Centraal]"
train_4,"[Etten-Leur, Roosendaal, Dordrecht, Roosendaal, Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Oss, s-Hertogenbosch, Oss, Nijmegen, Oss]"
train_5,"[Ede-Wageningen, Utrecht Centraal, s-Hertogenbosch, Tilburg, s-Hertogenbosch, Oss, Nijmegen, Oss, Nijmegen, Oss, Nijmegen]"
train_6,"[Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Deventer, Almelo, Zwolle, Amersfoort, Utrecht Centraal]"
train_7,"[Delft, Den Haag Laan v NOI, Delft, Den Haag Centraal, Delft, Den Haag Laan v NOI, Delft, Schiedam Centrum, Delft, Schiedam Centrum, Delft, Den Haag Centraal, Leiden Centraal, Heemstede-Aerdenhout, Leiden Centraal, Alphen a/d Rijn]"
train_8,"[Dordrecht, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Delft, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag HS]"
train_9,"[Zutphen, Apeldoorn, Zutphen, Deventer, Zwolle, Steenwijk, Zwolle, Steenwijk, Zwolle]"
train_10,"[Steenwijk, Zwolle, Assen, Groningen, Assen, Groningen, Leeuwarden]"
train_11,"[Amsterdam Centraal, Amsterdam Sloterdijk, Haarlem, Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Haarlem, Beverwijk, Castricum, Beverwijk, Castricum, Zaandam, Castricum, Beverwijk]"
train_12,"[Tilburg, Breda, Tilburg, Eindhoven, Tilburg, Eindhoven, Weert, Roermond, Sittard, Roermond, Weert, Roermond]"
train_13,"[Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, Alphen a/d Rijn, Gouda, Utrecht Centraal, Alphen a/d Rijn, Gouda]"
train_14,"[Arnhem Centraal, Dieren, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Oss, s-Hertogenbosch, Tilburg, Eindhoven, s-Hertogenbosch, Utrecht Centraal]"
train_15,"[Eindhoven, Helmond, Venlo, Helmond, Venlo, Helmond, Venlo]"
train_16,"[Zutphen, Deventer, Zutphen, Dieren, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Nijmegen]"
train_17,"[Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Rotterdam Alexander, Gouda, Den Haag Laan v NOI, Leiden Centraal]"
train_18,"[Schiphol Airport, Utrecht Centraal, s-Hertogenbosch, Utrecht Centraal, Amersfoort, Zwolle, Assen]"
train_19,"[Deventer, Zutphen, Deventer, Almelo, Deventer, Zutphen, Deventer, Zwolle, Amersfoort, Utrecht Centraal]"
train_20,"[s-Hertogenbosch, Tilburg, Eindhoven, s-Hertogenbosch, Oss, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch]"
score,2102.089887640449
