train,stations
train_1,"[Steenwijk, Heerenveen, Leeuwarden, Groningen, Leeuwarden, Heerenveen, Steenwijk, Zwolle, Steenwijk]"
train_2,"[Steenwijk, Zwolle, Assen, Zwolle, Almelo, Deventer]"
train_3,"[Hilversum, Almere Centrum, Hilversum, Utrecht Centraal, s-Hertogenbosch, Utrecht Centraal, Hilversum, Almere Centrum]"
train_4,"[Utrecht Centraal, Gouda, Den Haag HS, Gouda, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Castricum, Alkmaar]"
train_5,"[Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum, Amsterdam Centraal, Almere Centrum, Hilversum, Utrecht Centraal, Amersfoort, Apeldoorn]"
train_6,"[Amsterdam Centraal, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, Amersfoort, Utrecht Centraal, s-Hertogenbosch, Tilburg]"
train_7,"[Roermond, Weert, Roermond, Weert, Roermond, Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Sittard, Maastricht]"
train_8,"[Groningen, Assen, Zwolle, Assen, Groningen, Assen, Groningen]"
train_9,"[Ede-Wageningen, Arnhem Centraal, Dieren, Arnhem Centraal, Nijmegen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Eindhoven, Tilburg, Breda, Tilburg, s-Hertogenbosch]"
train_10,"[Den Haag HS, Delft, Schiedam Centrum, Delft, Den Haag HS, Gouda, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Breda, Tilburg, s-Hertogenbosch]"
train_11,"[Zwolle, Amersfoort, Apeldoorn, Amersfoort, Zwolle, Amersfoort, Utrecht Centraal]"
train_12,"[Delft, Den Haag Centraal, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag Laan v NOI, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Haarlem, Beverwijk, Castricum, Beverwijk]"
train_13,"[Steenwijk, Heerenveen, Steenwijk, Heerenveen, Leeuwarden, Heerenveen, Leeuwarden, Groningen, Leeuwarden]"
train_14,"[Dordrecht, Rotterdam Centraal, Dordrecht, Roosendaal, Vlissingen]"
train_15,"[Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Beverwijk, Castricum, Beverwijk, Haarlem, Beverwijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Heemstede-Aerdenhout]"
train_16,"[Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Oss, s-Hertogenbosch, Utrecht Centraal]"
train_17,"[Delft, Den Haag HS, Leiden Centraal, Den Haag HS, Gouda, Den Haag HS, Leiden Centraal, Den Haag HS, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Almere Centrum]"
train_18,"[Breda, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Breda, Dordrecht, Rotterdam Blaak]"
train_19,"[Weert, Eindhoven, Tilburg, Breda, Tilburg, Breda, Etten-Leur, Roosendaal, Etten-Leur, Breda, Dordrecht, Roosendaal, Dordrecht]"
train_20,"[Breda, Tilburg, s-Hertogenbosch, Utrecht Centraal, Alphen a/d Rijn, Gouda, Den Haag Centraal, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout, Leiden Centraal]"
score,2640.52808988764
