train,stations
train_1,"[Dieren, Zutphen, Apeldoorn, Amersfoort, Zwolle, Amersfoort, Utrecht Centraal, Amersfoort, Apeldoorn]"
train_2,"[Den Haag Centraal, Gouda, Den Haag Centraal, Leiden Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag HS, Delft, Den Haag Centraal, Leiden Centraal, Den Haag HS, Leiden Centraal, Heemstede-Aerdenhout, Haarlem]"
train_3,"[Schiphol Airport, Leiden Centraal, Schiphol Airport, Utrecht Centraal, Alphen a/d Rijn, Utrecht Centraal, Schiphol Airport, Leiden Centraal, Den Haag HS]"
train_4,"[Utrecht Centraal, Amersfoort, Zwolle, Almelo, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Hengelo, Almelo]"
train_5,"[Den Haag Centraal, Gouda, Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal]"
train_6,"[Etten-Leur, Breda, Dordrecht, Breda, Tilburg, s-Hertogenbosch, Oss, s-Hertogenbosch, Eindhoven, Helmond, Eindhoven, Weert, Roermond, Sittard]"
train_7,"[Etten-Leur, Breda, Etten-Leur, Roosendaal, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag HS, Delft, Den Haag HS, Gouda, Den Haag Centraal]"
train_8,"[Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Den Haag Centraal, Leiden Centraal, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Gouda, Alphen a/d Rijn, Gouda]"
train_9,"[Dieren, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Dieren, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Zuid]"
train_10,"[Leeuwarden, Heerenveen, Leeuwarden, Heerenveen, Leeuwarden, Heerenveen, Leeuwarden, Groningen, Assen]"
train_11,"[Weert, Roermond, Weert, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Amersfoort, Apeldoorn, Zutphen, Dieren, Zutphen]"
train_12,"[Utrecht Centraal, Hilversum, Utrecht Centraal, Hilversum, Almere Centrum, Hilversum, Amsterdam Amstel, Hilversum, Utrecht Centraal]"
train_13,"[Hoorn, Alkmaar, Hoorn, Alkmaar, Den Helder, Alkmaar, Castricum, Alkmaar]"
train_14,"[Tilburg, Eindhoven, s-Hertogenbosch, Tilburg, Breda, Etten-Leur, Roosendaal, Vlissingen]"
train_15,"[Amsterdam Centraal, Almere Centrum, Lelystad Centrum, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Utrecht Centraal, Amsterdam Amstel]"
train_16,"[Deventer, Apeldoorn, Zutphen, Apeldoorn, Zutphen, Dieren, Arnhem Centraal, Dieren, Zutphen, Apeldoorn, Zutphen, Dieren, Zutphen, Deventer]"
train_17,"[Beverwijk, Haarlem, Amsterdam Sloterdijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum, Amsterdam Amstel, Almere Centrum, Lelystad Centrum, Almere Centrum, Lelystad Centrum]"
train_18,"[Delft, Den Haag Centraal, Leiden Centraal, Den Haag HS, Gouda, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Roosendaal]"
train_19,"[Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, Amsterdam Centraal, Utrecht Centraal, s-Hertogenbosch, Tilburg, Breda, Etten-Leur, Breda]"
train_20,"[Roermond, Weert, Roermond, Sittard, Roermond, Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert, Roermond]"
score,3067.9662921348317
